Date,Open,High,Low,Close,Adj Close,Volume
10/11/2016,1274.400024,1287.5,1253.300049,1265.5,1265.5,108
14/11/2016,1227.800049,1229.5,1210.400024,1221.199951,1221.199951,599
15/11/2016,1224.300049,1226,1222.5,1224,1224,216
16/11/2016,1229.300049,1229.300049,1223,1223.400024,1223.400024,20
17/11/2016,1224.599976,1225,1211,1216.5,1216.5,66
18/11/2016,1211.900024,1211.900024,1207.199951,1208.5,1208.5,1139
21/11/2016,1209.599976,1209.599976,1209.599976,1209.599976,1209.599976,607
22/11/2016,1210.400024,1211.099976,1207.599976,1211,1211,19
23/11/2016,1212.800049,1213.800049,1186.800049,1189.099976,1189.099976,19
25/11/2016,1177,1189.300049,1177,1178.199951,1178.199951,309
28/11/2016,1188,1190.599976,1188,1190.599976,1190.599976,14
29/11/2016,1193.199951,1194.800049,1179.400024,1187.900024,1187.900024,189914
30/11/2016,1187.099976,1193.300049,1167.900024,1170.800049,1170.800049,42124
1/12/2016,1172.699951,1174.599976,1160,1166.900024,1166.900024,7158
2/12/2016,1172.300049,1177.300049,1166.400024,1175.099976,1175.099976,1588
5/12/2016,1181.800049,1186.699951,1157,1174,1174,1521
6/12/2016,1170.900024,1174.5,1167.099976,1167.599976,1167.599976,358
7/12/2016,1167.699951,1178.5,1166.400024,1175,1175,652
8/12/2016,1173.800049,1177.800049,1169.099976,1169.800049,1169.800049,182
9/12/2016,1166.599976,1168.800049,1156,1159.400024,1159.400024,322
12/12/2016,1158.300049,1163.900024,1153,1163.5,1163.5,365
13/12/2016,1163.5,1164,1155.400024,1156.699951,1156.699951,331
14/12/2016,1159.800049,1164,1142,1161.300049,1161.300049,637
15/12/2016,1139.800049,1143.300049,1123.900024,1127.800049,1127.800049,487
16/12/2016,1126.900024,1140.900024,1126.900024,1135.300049,1135.300049,244
19/12/2016,1139.400024,1140.699951,1137.900024,1140.5,1140.5,146
20/12/2016,1133.5,1133.5,1126.5,1131.5,1131.5,249
21/12/2016,1136.099976,1136.099976,1130,1131.099976,1131.099976,46
22/12/2016,1131.199951,1132.800049,1128.300049,1128.800049,1128.800049,50
23/12/2016,1130.900024,1132.800049,1130.300049,1131.900024,1131.900024,104
27/12/2016,1134.300049,1142.199951,1134.300049,1137.300049,1137.300049,70
28/12/2016,1141.199951,1141.199951,1138,1139.400024,1139.400024,84
29/12/2016,1143.800049,1158.800049,1143.599976,1156.400024,1156.400024,1570
30/12/2016,1162,1162,1150,1150,1150,950
3/01/2017,1155.199951,1160.800049,1146.5,1160.400024,1160.400024,16
4/01/2017,1156.300049,1165,1156.300049,1163.800049,1163.800049,52
5/01/2017,1172,1183.300049,1171.5,1179.699951,1179.699951,36
6/01/2017,1176.5,1176.5,1171.900024,1171.900024,1171.900024,500
9/01/2017,1173.900024,1183.599976,1173,1183.5,1183.5,16
10/01/2017,1184.300049,1188.900024,1182.300049,1184.199951,1184.199951,62
11/01/2017,1187.5,1197,1176.5,1195.599976,1195.599976,8
12/01/2017,1192.699951,1204.300049,1192.300049,1198.900024,1198.900024,20
13/01/2017,1195.699951,1196,1187.699951,1195.300049,1195.300049,110
17/01/2017,1205.5,1214.599976,1200.800049,1212,1212,65
18/01/2017,1213.599976,1214.699951,1203.099976,1211.300049,1211.300049,79
19/01/2017,1200.5,1204,1195.800049,1200.900024,1200.900024,114
20/01/2017,1202.800049,1212.099976,1202.800049,1204.300049,1204.300049,26
23/01/2017,1212,1215,1210,1215,1215,38
24/01/2017,1219,1219,1207.699951,1210.300049,1210.300049,16
25/01/2017,1202,1202.800049,1194.900024,1197.300049,1197.300049,24
26/01/2017,1199.699951,1199.699951,1185.599976,1189.5,1189.5,403
27/01/2017,1187.900024,1188.300049,1187.900024,1188.099976,1188.099976,19
30/01/2017,1191.699951,1198.5,1187.099976,1193.199951,1193.199951,234352
31/01/2017,1194.900024,1214.699951,1193.5,1208.599976,1208.599976,50503
1/02/2017,1211.900024,1211.900024,1197.900024,1205.599976,1205.599976,3212
2/02/2017,1209.699951,1224.199951,1208.900024,1216.699951,1216.699951,1145
3/02/2017,1214.900024,1220.599976,1206.199951,1218.5,1218.5,1512
6/02/2017,1221.900024,1235.400024,1218.5,1230,1230,865
7/02/2017,1234.199951,1236.199951,1228.5,1234.199951,1234.199951,908
8/02/2017,1232.099976,1243.900024,1231,1237.599976,1237.599976,1177
9/02/2017,1239.400024,1243.5,1226.900024,1235.099976,1235.099976,288
10/02/2017,1227.599976,1234.400024,1221.5,1234.400024,1234.400024,885
13/02/2017,1230.5,1231.099976,1219,1224.400024,1224.400024,391
14/02/2017,1225.900024,1233.5,1222.099976,1223.900024,1223.900024,398
15/02/2017,1225.5,1231.699951,1217.300049,1231.699951,1231.699951,159
16/02/2017,1234.5,1240.699951,1233.199951,1240,1240,175
17/02/2017,1240.699951,1241.199951,1234.800049,1237.599976,1237.599976,87
21/02/2017,1237.300049,1237.5,1228.099976,1237.5,1237.5,301
22/02/2017,1236.099976,1238.599976,1231.800049,1232,1232,119
23/02/2017,1236.099976,1250.300049,1236.099976,1250.199951,1250.199951,36
24/02/2017,1250,1258.800049,1250,1256.900024,1256.900024,112
27/02/2017,1254.699951,1263.099976,1250.400024,1257.400024,1257.400024,1264
28/02/2017,1253.599976,1257.300049,1247.199951,1252.599976,1252.599976,544
1/03/2017,1247.800049,1248.900024,1236.900024,1248.900024,1248.900024,721
2/03/2017,1247.199951,1247.599976,1230.699951,1231.900024,1231.900024,138
3/03/2017,1231.699951,1235.199951,1222.900024,1225.5,1225.5,79
6/03/2017,1235.199951,1235.199951,1224.5,1224.5,1224.5,121
7/03/2017,1224.300049,1225.400024,1213.699951,1215.099976,1215.099976,29
8/03/2017,1212.199951,1212.199951,1206.699951,1208.5,1208.5,53
9/03/2017,1204.5,1205.599976,1202.300049,1202.400024,1202.400024,24
10/03/2017,1196.199951,1203.300049,1196.199951,1200.699951,1200.699951,37
13/03/2017,1206.199951,1210,1202.300049,1202.400024,1202.400024,3
14/03/2017,1203.099976,1205.900024,1196.800049,1201.900024,1201.900024,35
15/03/2017,1198.199951,1221.199951,1197.699951,1200.099976,1200.099976,22
16/03/2017,1222.199951,1231.400024,1222.199951,1226.5,1226.5,36
17/03/2017,1227.099976,1230.900024,1227.099976,1229.800049,1229.800049,47
20/03/2017,1229.300049,1234.400024,1229.300049,1233.599976,1233.599976,26
21/03/2017,1226.400024,1246.099976,1226.400024,1246.099976,1246.099976,23
22/03/2017,1247.900024,1249.5,1247.699951,1249.300049,1249.300049,11
23/03/2017,1246.400024,1247.5,1244.800049,1246.900024,1246.900024,3
24/03/2017,1248,1248.300049,1247.599976,1248.199951,1248.199951,16
27/03/2017,1255.800049,1257.699951,1253.800049,1255.400024,1255.400024,3
28/03/2017,1255.900024,1255.900024,1255.300049,1255.300049,1255.300049,72
29/03/2017,1252.199951,1253.400024,1252.099976,1253.400024,1253.400024,19
30/03/2017,1253.099976,1253.599976,1241.099976,1245,1245,190678
31/03/2017,1242.099976,1248.800049,1238.699951,1247.300049,1247.300049,51328
3/04/2017,1247.5,1252.400024,1243.599976,1250.800049,1250.800049,8223
4/04/2017,1253.099976,1260.300049,1253,1255,1255,1160
5/04/2017,1255.400024,1255.400024,1243,1245.400024,1245.400024,724
6/04/2017,1256.099976,1257.5,1249,1250.300049,1250.300049,907
7/04/2017,1249.5,1269.099976,1249.5,1254.300049,1254.300049,169
10/04/2017,1252.699951,1255.199951,1246.800049,1251.099976,1251.099976,445
11/04/2017,1254.5,1273.5,1254.5,1271.199951,1271.199951,182
12/04/2017,1275,1285.099976,1272,1275.300049,1275.300049,401
13/04/2017,1285.300049,1287.599976,1282,1285.900024,1285.900024,492
17/04/2017,1291.800049,1294.800049,1284.300049,1289.400024,1289.400024,915
18/04/2017,1283.900024,1291.699951,1278.599976,1291.699951,1291.699951,73
19/04/2017,1288,1288,1274,1281.400024,1281.400024,394
20/04/2017,1279.699951,1281.900024,1276.199951,1281.900024,1281.900024,194
21/04/2017,1279.800049,1287.400024,1279.199951,1287.400024,1287.400024,127
24/04/2017,1275,1276.400024,1265,1275.800049,1275.800049,474
25/04/2017,1275.599976,1276.900024,1262.099976,1265.599976,1265.599976,605
26/04/2017,1266,1266,1262.099976,1262.099976,1262.099976,356
27/04/2017,1266.699951,1267.199951,1262.199951,1263.699951,1263.699951,1156
28/04/2017,1265.900024,1267.199951,1264.699951,1266.099976,1266.099976,206
1/05/2017,1268.699951,1269.300049,1253.300049,1253.300049,1253.300049,85
2/05/2017,1256.199951,1256.199951,1251.199951,1255.099976,1255.099976,34
3/05/2017,1255.099976,1255.800049,1238.699951,1246.400024,1246.400024,90
4/05/2017,1239.800049,1239.800049,1224.199951,1226.5,1226.5,195
5/05/2017,1227,1233.699951,1224.800049,1224.800049,1224.800049,72
8/05/2017,1224,1234,1224,1225.300049,1225.300049,16
9/05/2017,1226.099976,1226.199951,1214,1214.300049,1214.300049,43
10/05/2017,1219.800049,1220.199951,1217.300049,1217.300049,1217.300049,55
11/05/2017,1218.5,1222.699951,1218.300049,1222.699951,1222.699951,23
12/05/2017,1228,1229.5,1226.099976,1226.199951,1226.199951,13
15/05/2017,1227.5,1232.699951,1227.5,1228.599976,1228.599976,29
16/05/2017,1230.400024,1237.300049,1230.400024,1235,1235,13
17/05/2017,1241,1259.199951,1240.699951,1257.5,1257.5,20
18/05/2017,1254.800049,1260,1245.800049,1251.699951,1251.699951,26
19/05/2017,1252.699951,1252.699951,1252.699951,1252.699951,1252.699951,43
22/05/2017,1251.699951,1260.699951,1251.699951,1260.699951,1260.699951,14
23/05/2017,1261.5,1261.599976,1250.599976,1254.800049,1254.800049,14
24/05/2017,1251.900024,1257.800049,1249.699951,1252.400024,1252.400024,20
25/05/2017,1257.099976,1258.300049,1255.800049,1255.800049,1255.800049,14
26/05/2017,1267.599976,1267.599976,1267.599976,1267.599976,1267.599976,11
30/05/2017,1267.400024,1270,1258.400024,1262.099976,1262.099976,271457
31/05/2017,1262.400024,1273.199951,1258.5,1272,1272,129819
1/06/2017,1268,1269.199951,1260.800049,1267,1267,2712
2/06/2017,1265.199951,1279,1259,1276.800049,1276.800049,825
5/06/2017,1279.199951,1282,1277,1279.300049,1279.300049,1732
6/06/2017,1279.400024,1295.199951,1279.400024,1294.400024,1294.400024,433
7/06/2017,1291.599976,1293.099976,1284.300049,1290.099976,1290.099976,942
8/06/2017,1285.400024,1287.599976,1268.099976,1276.300049,1276.300049,641
9/06/2017,1277.900024,1277.900024,1264.599976,1268.5,1268.5,319
12/06/2017,1266.400024,1269.300049,1263.199951,1266.099976,1266.099976,467
13/06/2017,1264.099976,1266.900024,1259.699951,1265.800049,1265.800049,255
14/06/2017,1269.400024,1278,1256.800049,1272.800049,1272.800049,150
15/06/2017,1263.199951,1264.199951,1250.300049,1252.199951,1252.199951,336
16/06/2017,1252.800049,1255.300049,1251.300049,1254,1254,743
19/06/2017,1252.099976,1252.199951,1241.900024,1244.199951,1244.199951,34
20/06/2017,1242.199951,1245.5,1240.5,1241,1241,108
21/06/2017,1244.099976,1245,1240,1243.400024,1243.400024,75
22/06/2017,1251,1252.699951,1246.300049,1247.599976,1247.599976,205
23/06/2017,1250,1273.599976,1249.800049,1256.199951,1256.199951,156
26/06/2017,1260.199951,1260.199951,1241.599976,1246.300049,1246.300049,269
27/06/2017,1251.599976,1251.800049,1245.900024,1246.400024,1246.400024,194
28/06/2017,1248.5,1248.5,1248,1248,1248,111
29/06/2017,1248.199951,1250.699951,1238.099976,1244.199951,1244.199951,370
30/06/2017,1243.699951,1243.699951,1239.099976,1240.699951,1240.699951,540
5/07/2017,1222.5,1225,1217.099976,1220.400024,1220.400024,33
6/07/2017,1225.099976,1225.099976,1222.199951,1222.199951,1222.199951,40
7/07/2017,1219.099976,1220.400024,1208.599976,1208.599976,1208.599976,5
10/07/2017,1211.400024,1212.099976,1209.599976,1212.099976,1212.099976,116
11/07/2017,1208.699951,1214.900024,1208.699951,1213.599976,1213.599976,28
12/07/2017,1218.300049,1219.400024,1217.900024,1218.099976,1218.099976,12
13/07/2017,1221.400024,1221.400024,1216.300049,1216.300049,1216.300049,7
14/07/2017,1214.900024,1227.5,1214.800049,1226.599976,1226.599976,7
17/07/2017,1229.900024,1233.400024,1229.900024,1232.800049,1232.800049,23
18/07/2017,1236.199951,1241.199951,1236.199951,1241.099976,1241.099976,7
19/07/2017,1240.400024,1241.199951,1240.099976,1241.199951,1241.199951,29
20/07/2017,1236.599976,1244.800049,1236.599976,1244.800049,1244.800049,3
21/07/2017,1250.699951,1254.300049,1250.5,1254.300049,1254.300049,5
24/07/2017,1256,1256,1253.900024,1253.900024,1253.900024,16
25/07/2017,1252.699951,1253.599976,1249.199951,1251.699951,1251.699951,8
26/07/2017,1244.800049,1249,1244.800049,1249,1249,18
27/07/2017,1259.599976,1259.599976,1259.599976,1259.599976,1259.599976,7
28/07/2017,1258.400024,1270,1256.900024,1268.400024,1268.400024,220309
31/07/2017,1268.900024,1270.800049,1265.800049,1266.599976,1266.599976,64180
1/08/2017,1268.400024,1273.300049,1262,1272.599976,1272.599976,7780
2/08/2017,1268.5,1272.099976,1262.900024,1271.800049,1271.800049,1061
3/08/2017,1265.900024,1269.800049,1256.599976,1267.800049,1267.800049,393
4/08/2017,1269,1269.599976,1253.900024,1258.300049,1258.300049,878
7/08/2017,1258.699951,1259.099976,1255.300049,1258.199951,1258.199951,521
8/08/2017,1256.900024,1264.099976,1251.400024,1256.400024,1256.400024,260
9/08/2017,1260.199951,1277.800049,1260.199951,1273,1273,555
10/08/2017,1276.599976,1287.400024,1274.900024,1283.699951,1283.699951,574
11/08/2017,1286.300049,1291.099976,1282,1287.699951,1287.699951,608
14/08/2017,1288.400024,1288.400024,1278.800049,1284.199951,1284.199951,139
15/08/2017,1280.5,1280.5,1267.400024,1273.699951,1273.699951,338
16/08/2017,1271.300049,1282.599976,1269.400024,1276.900024,1276.900024,188
17/08/2017,1283.800049,1288.5,1283.199951,1286.400024,1286.400024,110
18/08/2017,1288.599976,1300.699951,1284.300049,1285.699951,1285.699951,43
21/08/2017,1285.199951,1290.800049,1284.699951,1290.800049,1290.800049,358
22/08/2017,1287.199951,1288.400024,1283.199951,1285.099976,1285.099976,18
23/08/2017,1289.400024,1289.400024,1286.900024,1288.900024,1288.900024,100
24/08/2017,1288.699951,1288.699951,1284,1286.5,1286.5,250
25/08/2017,1285.400024,1292.699951,1280.300049,1292.5,1292.5,550
28/08/2017,1293.5,1311.300049,1293.5,1309.699951,1309.699951,280
29/08/2017,1318.800049,1323.800049,1313.099976,1313.099976,1313.099976,145
30/08/2017,1308.199951,1312.5,1304.900024,1308.099976,1308.099976,1178
31/08/2017,1306.599976,1322.300049,1301.699951,1316.199951,1316.199951,1178
1/09/2017,1320.199951,1327.699951,1316.900024,1324.5,1324.5,373
5/09/2017,1335.199951,1339.199951,1328.599976,1339.199951,1339.199951,313
6/09/2017,1340,1340.300049,1332.599976,1333.900024,1333.900024,39
7/09/2017,1336.400024,1349,1336.400024,1345.099976,1345.099976,20
8/09/2017,1351,1355.800049,1345.599976,1346,1346,26
11/09/2017,1331,1331,1327.300049,1331,1331,37
12/09/2017,1327,1328,1325.199951,1328,1328,9
13/09/2017,1323.400024,1323.400024,1323.400024,1323.400024,1323.400024,15
14/09/2017,1319.599976,1329.300049,1319.599976,1324.699951,1324.699951,16
15/09/2017,1320.599976,1321.199951,1319.800049,1320.400024,1320.400024,316
18/09/2017,1309.800049,1310.400024,1306,1306.300049,1306.300049,15
19/09/2017,1307.900024,1310.300049,1305.099976,1306.199951,1306.199951,129
20/09/2017,1312,1312,1298.699951,1312,1312,20
21/09/2017,1299.099976,1304.099976,1290.300049,1290.599976,1290.599976,12
22/09/2017,1295,1295.699951,1293.300049,1293.300049,1293.300049,336
25/09/2017,1293.099976,1309.199951,1291,1306.800049,1306.800049,209
26/09/2017,1304.5,1305.599976,1297,1297,1297,51
27/09/2017,1283.400024,1283.400024,1283.400024,1283.400024,1283.400024,39
28/09/2017,1283.099976,1288,1277,1285.5,1285.5,19488
29/09/2017,1284.199951,1289.400024,1281.5,1281.5,1281.5,5226
2/10/2017,1275,1276.099976,1270.400024,1272.699951,1272.699951,492
3/10/2017,1269.699951,1273.300049,1268.599976,1271.5,1271.5,136
4/10/2017,1273.800049,1280.800049,1270,1273.699951,1273.699951,192
5/10/2017,1277.800049,1277.800049,1267.599976,1269.900024,1269.900024,218
6/10/2017,1267.599976,1272,1260.5,1271.599976,1271.599976,36
9/10/2017,1280.599976,1284,1279,1281.800049,1281.800049,46
10/10/2017,1282.599976,1293,1281.699951,1290.599976,1290.599976,19
11/10/2017,1287.300049,1292,1284.900024,1285.800049,1285.800049,18
12/10/2017,1291.5,1294.5,1289.300049,1293.300049,1293.300049,21
13/10/2017,1293.300049,1301.699951,1291.699951,1301.5,1301.5,14
16/10/2017,1302,1303.800049,1291.900024,1299.900024,1299.900024,74
17/10/2017,1295.099976,1295.099976,1283,1283,1283,173
18/10/2017,1279.900024,1279.900024,1279.900024,1279.900024,1279.900024,571
19/10/2017,1286.400024,1286.900024,1285.099976,1286.900024,1286.900024,163
20/10/2017,1279.599976,1279.599976,1277.400024,1277.400024,1277.400024,134
23/10/2017,1274.699951,1280.800049,1271.5,1277.699951,1277.699951,304
24/10/2017,1275.5,1275.5,1273.699951,1275,1275,115
25/10/2017,1269.900024,1275.400024,1269.900024,1275.400024,1275.400024,111
26/10/2017,1273.5,1273.5,1264.699951,1266.300049,1266.300049,105
27/10/2017,1268.400024,1268.5,1267.099976,1268.5,1268.5,39
30/10/2017,1270,1274.099976,1267.900024,1274.099976,1274.099976,567
31/10/2017,1273.099976,1274.599976,1266.099976,1267,1267,222
1/11/2017,1272.199951,1274.800049,1270.300049,1274.099976,1274.099976,235
2/11/2017,1274.900024,1274.900024,1274.900024,1274.900024,1274.900024,78
3/11/2017,1265.300049,1267.900024,1265.300049,1266.5,1266.5,70
6/11/2017,1269,1280.5,1269,1279.400024,1279.400024,75
7/11/2017,1276.800049,1276.800049,1270.400024,1273.699951,1273.699951,128
8/11/2017,1275.900024,1284.900024,1274.699951,1281.599976,1281.599976,11
9/11/2017,1279.699951,1286.900024,1279.699951,1285.599976,1285.599976,15
10/11/2017,1283.5,1283.5,1272.400024,1272.400024,1272.400024,18
13/11/2017,1277.300049,1277.300049,1277,1277.300049,1277.300049,10
14/11/2017,1276.900024,1281.5,1276.900024,1281.5,1281.5,3
15/11/2017,1281.400024,1284.699951,1275.900024,1276.5,1276.5,4
16/11/2017,1277.5,1277.5,1277.400024,1277.400024,1277.400024,13
17/11/2017,1288.300049,1295.800049,1288.300049,1295.800049,1295.800049,43
20/11/2017,1274.599976,1275.900024,1274.599976,1274.599976,1274.599976,1
21/11/2017,1281.099976,1281.099976,1281.099976,1281.099976,1281.099976,1
22/11/2017,1284.699951,1291.599976,1282.900024,1291.599976,1291.599976,4
27/11/2017,1293.800049,1293.800049,1293.800049,1293.800049,1293.800049,0
28/11/2017,1294.699951,1294.699951,1294.699951,1294.699951,1294.699951,1
29/11/2017,1293.400024,1296.199951,1281.099976,1282.099976,1282.099976,275442
30/11/2017,1283.099976,1284.5,1269.699951,1273.199951,1273.199951,47244
1/12/2017,1274.099976,1288.599976,1271,1278.800049,1278.800049,3049
4/12/2017,1272.5,1276.099976,1270.300049,1274.300049,1274.300049,823
5/12/2017,1275.400024,1275.800049,1260,1261.599976,1261.599976,850
6/12/2017,1264.900024,1267.800049,1261.599976,1262.800049,1262.800049,1499
7/12/2017,1262.300049,1262.400024,1243.900024,1249.800049,1249.800049,373
8/12/2017,1246.300049,1249.300049,1241.5,1245.199951,1245.199951,358
11/12/2017,1248.400024,1249.199951,1239.900024,1243.699951,1243.699951,157
12/12/2017,1241.300049,1244.400024,1236.5,1238.5,1238.5,146
13/12/2017,1241.900024,1254.5,1239.800049,1245.400024,1245.400024,692
14/12/2017,1252.900024,1257.699951,1250.300049,1253.800049,1253.800049,349
15/12/2017,1253.099976,1260.300049,1253.099976,1254.300049,1254.300049,139
18/12/2017,1256.199951,1262.400024,1255.699951,1262.199951,1262.199951,578
19/12/2017,1261.099976,1264.300049,1259.5,1260.699951,1260.699951,45
20/12/2017,1261.300049,1266.599976,1261.300049,1266.099976,1266.099976,329
21/12/2017,1266.400024,1267.400024,1264.300049,1267.300049,1267.300049,63
22/12/2017,1266.300049,1276.300049,1266.300049,1275.400024,1275.400024,226
26/12/2017,1282.400024,1284.099976,1281.800049,1284.099976,1284.099976,119
27/12/2017,1284,1287,1284,1287,1287,84
28/12/2017,1288.199951,1294.099976,1288.199951,1294.099976,1294.099976,456
29/12/2017,1294.199951,1306.300049,1294,1306.300049,1306.300049,245
2/01/2018,1302.300049,1317.599976,1302.300049,1313.699951,1313.699951,65
3/01/2018,1320,1320.099976,1312.099976,1316.199951,1316.199951,68
4/01/2018,1319.400024,1322,1319.400024,1319.400024,1319.400024,42
5/01/2018,1320.300049,1320.300049,1320.300049,1320.300049,1320.300049,2
8/01/2018,1319.900024,1319.900024,1314.599976,1318.599976,1318.599976,1
9/01/2018,1309.599976,1311.699951,1309.599976,1311.699951,1311.699951,41
10/01/2018,1320.300049,1320.699951,1315.300049,1317.400024,1317.400024,16
11/01/2018,1317.099976,1320.599976,1316.300049,1320.599976,1320.599976,70
12/01/2018,1327.800049,1338.199951,1327.800049,1333.400024,1333.400024,9
16/01/2018,1331.099976,1335.400024,1331,1335.400024,1335.400024,14
17/01/2018,1334.400024,1338,1326.800049,1338,1338,13
18/01/2018,1328.900024,1328.900024,1326,1326,1326,27
19/01/2018,1330.099976,1333,1330.099976,1331.900024,1331.900024,211
22/01/2018,1328.400024,1330.900024,1328.400024,1330.900024,1330.900024,50
23/01/2018,1335.800049,1335.900024,1335.699951,1335.699951,1335.699951,162
24/01/2018,1355.900024,1357.199951,1355.900024,1355.900024,1355.900024,47
25/01/2018,1356.300049,1362.400024,1346.699951,1362.400024,1362.400024,18
26/01/2018,1351.599976,1352,1350.900024,1351.599976,1351.599976,4
30/01/2018,1338.699951,1347.800049,1332.800049,1335.400024,1335.400024,280546
31/01/2018,1337.5,1346.900024,1331.800049,1339,1339,52100
1/02/2018,1343.800049,1350.599976,1336.800049,1344.300049,1344.300049,4881
2/02/2018,1348.5,1352.099976,1327.699951,1333.699951,1333.699951,1680
5/02/2018,1331.099976,1340.199951,1329,1333,1333,2841
6/02/2018,1338.199951,1343.699951,1319.5,1326.099976,1326.099976,641
7/02/2018,1325.400024,1331.099976,1310.5,1311.599976,1311.599976,529
8/02/2018,1317.099976,1321.099976,1307,1316.900024,1316.900024,491
9/02/2018,1320.900024,1322,1311.900024,1313.099976,1313.099976,459
12/02/2018,1323.800049,1325.5,1318,1324.199951,1324.199951,451
13/02/2018,1324.5,1329.599976,1323.400024,1328.099976,1328.099976,140
14/02/2018,1332.800049,1355.5,1324,1355.5,1355.5,71
15/02/2018,1352,1355.900024,1349.699951,1352.099976,1352.099976,400
16/02/2018,1354,1361.400024,1344.900024,1353.199951,1353.199951,111
20/02/2018,1348.400024,1350.199951,1328.5,1328.800049,1328.800049,110
21/02/2018,1326.800049,1331.5,1324.400024,1330,1330,283
22/02/2018,1322,1331.400024,1322,1330.599976,1330.599976,119
23/02/2018,1328,1332.099976,1327.699951,1328.199951,1328.199951,70
26/02/2018,1335,1340.5,1330.699951,1330.699951,1330.699951,427
27/02/2018,1331.699951,1332.599976,1312.699951,1315.5,1315.5,652
28/02/2018,1315.400024,1321,1315.400024,1315.5,1315.5,710
1/03/2018,1310.400024,1318.099976,1301.800049,1302.900024,1302.900024,58
2/03/2018,1314.300049,1323.199951,1314.300049,1321.099976,1321.099976,43
5/03/2018,1323.5,1325.900024,1318.099976,1318.099976,1318.099976,155
6/03/2018,1321.599976,1333.599976,1321.400024,1333.599976,1333.599976,18
7/03/2018,1338.099976,1338.099976,1326,1326,1326,18
8/03/2018,1324.800049,1326.800049,1319.300049,1319.900024,1319.900024,27
9/03/2018,1316.800049,1322.400024,1313,1322.400024,1322.400024,62
12/03/2018,1319.400024,1319.400024,1319.400024,1319.400024,1319.400024,88
13/03/2018,1325.900024,1325.900024,1325.300049,1325.900024,1325.900024,0
14/03/2018,1322.199951,1324.400024,1322.199951,1324.400024,1324.400024,13
15/03/2018,1316.800049,1316.800049,1316.800049,1316.800049,1316.800049,19
16/03/2018,1310.099976,1311.300049,1310.099976,1311.300049,1311.300049,0
19/03/2018,1309.400024,1316.900024,1307.300049,1316.800049,1316.800049,34
20/03/2018,1311.099976,1311.099976,1311.099976,1311.099976,1311.099976,6
21/03/2018,1312.400024,1328.800049,1312.400024,1320.699951,1320.699951,4
22/03/2018,1326.599976,1326.599976,1326.599976,1326.599976,1326.599976,34
23/03/2018,1343.199951,1349.300049,1343.199951,1349.300049,1349.300049,0
26/03/2018,1348.5,1354.400024,1345.099976,1354.400024,1354.400024,8
27/03/2018,1341,1341.300049,1341,1341.300049,1341.300049,10
28/03/2018,1345,1346.400024,1322.400024,1324.199951,1324.199951,290889
29/03/2018,1324,1327.099976,1321.699951,1322.800049,1322.800049,59284
2/04/2018,1327,1344.199951,1324.699951,1342.099976,1342.099976,5585
3/04/2018,1340.400024,1341.5,1328.5,1332.800049,1332.800049,649
4/04/2018,1331.800049,1347.300049,1331.599976,1335.800049,1335.800049,702
5/04/2018,1333.5,1333.699951,1322.599976,1324.300049,1324.300049,718
6/04/2018,1326.5,1333,1319,1331.900024,1331.900024,258
9/04/2018,1333,1337.5,1327,1336.300049,1336.300049,348
10/04/2018,1335.199951,1342,1333,1342,1342,290
11/04/2018,1340.099976,1365.400024,1340.099976,1356.5,1356.5,105
12/04/2018,1351.199951,1351.5,1334.599976,1338.400024,1338.400024,118
13/04/2018,1335.900024,1346,1335.900024,1344.800049,1344.800049,34
16/04/2018,1341,1348.800049,1341,1347.5,1347.5,67
17/04/2018,1348,1348.099976,1339,1347.199951,1347.199951,60
18/04/2018,1343.5,1354.199951,1343.5,1351.199951,1351.199951,409
19/04/2018,1348.599976,1355.199951,1341.599976,1346.800049,1346.800049,45
20/04/2018,1342.5,1343.400024,1335.300049,1336.699951,1336.699951,387
23/04/2018,1334,1334.400024,1322.5,1322.5,1322.5,310
24/04/2018,1326.400024,1331.699951,1326.199951,1331.400024,1331.400024,68
25/04/2018,1324,1325,1320,1321.199951,1321.199951,28
26/04/2018,1315.699951,1316.300049,1315.699951,1316.300049,1316.300049,278
27/04/2018,1315.300049,1321.699951,1312.800049,1320.300049,1320.300049,569
30/04/2018,1309.599976,1316.199951,1309.599976,1316.199951,1316.199951,622
1/05/2018,1313.199951,1313.800049,1303.400024,1303.800049,1303.800049,49
2/05/2018,1309,1309.300049,1302.599976,1302.599976,1302.599976,28
3/05/2018,1310.699951,1310.699951,1310.699951,1310.699951,1310.699951,23
4/05/2018,1312.699951,1312.699951,1312.699951,1312.699951,1312.699951,4
7/05/2018,1310.599976,1312.5,1310.199951,1312.199951,1312.199951,0
8/05/2018,1310.099976,1312,1308.5,1312,1312,4
9/05/2018,1311.300049,1311.300049,1311.300049,1311.300049,1311.300049,337
10/05/2018,1312.199951,1320.800049,1312.199951,1320.800049,1320.800049,70
11/05/2018,1319,1319,1319,1319,1319,8
14/05/2018,1319.900024,1319.900024,1316.5,1316.5,1316.5,3
15/05/2018,1304.599976,1304.699951,1288.900024,1288.900024,1288.900024,4
16/05/2018,1290.900024,1294,1285.400024,1290.199951,1290.199951,8
17/05/2018,1291.300049,1291.300049,1288.199951,1288.199951,1288.199951,26
18/05/2018,1285.199951,1290.199951,1285.199951,1290.199951,1290.199951,2
21/05/2018,1287.400024,1292.099976,1287.400024,1290.199951,1290.199951,2
22/05/2018,1291.699951,1291.699951,1291.699951,1291.699951,1291.699951,52
